,id,title,author,advisor,year,abstract,university,degree,URI,department,discipline,language,schooltype,oadsclassifier,borndigital
20,1456,Cellodextrin Transporters of Neurospora crassa and their Utility in Saccharomyces cerevisiae During a Biofuel Production Process,"Galazka, Jonathan Matthew","Cate, Jamie H. D.;",2011,"The filamentous fungus, Neurospora crassa, is capable of depolymerizing and metabolizing plant cell walls. When grown on plant cell walls or pure cellulose, N. crassa upregulates an overlapping set of 114 genes. Amongst this set are 10 major facilitator superfamily transporters. I have shown that two of these, CDT-1 and CDT-2, transport cellodextrins, which are the major degradative product of fungal cellulases. Deletion of cdt-2 affects the growth of N. crassa on crystalline cellulose. Furthermore, diverse fungi transcriptionally upregulate orthologs of cdt-1 and cdt-2 when in contact with plant cell walls, suggesting that cellodextrin transporters are important to fungal interactions with plants. Engineering the cellodextrin transport pathway into Saccharomyces cerevisiae allows this yeast to ferment cellodextrins to ethanol with high yields, and facilitates the simultaneous saccharification and fermentation of cellulose to ethanol. Cellodextrin transport can be coupled to downstream hydrolysis or phosphorolysis of cellodextrins by a cellodextrin hydrolase or cellobiose phosphorylase, respectively. Cellodextrin transport circumvents a major limitation of yeast in fuel production: the inability to simultaneously transport and ferment pentose sugars and glucose to ethanol. S. cerevisiae did not evolve to co-ferment cellobiose and xylose and unintended consequences are likely.  For example, we speculate that S. cerevisiae may not sense cellobiose as a fermentable carbon source.",ucb,,https://escholarship.org/uc/item/0nr9n5zw,,,eng,REGULAR,0,0
21,1457,Dynamics of Viral Packaging: Single-Molecule Observations in Multiple Dimensions,"Hetherington, Craig Lee","Bustamante, Carlos J;",2011,"During the self-assembly of bacteriophage phi29, the viral genome is packaged into a pre-formed capsid by a molecular motor. The packaging motor is a complex of several oligomers including a dodecameric connector ring and a pentameric ATPase ring. These rings coordinate with each other, generating high forces in order to compact the dsDNA genome into the capsid at high pressures.The connector was proposed to engage and directly perform work on the DNA during packaging. Consideration of the symmetry of the connector and the capsid predicts that the connector must rotate relative to the capsid as part of the mechanism for translocating the DNA. An experiment designed to directly measure rotation of the connector is discussed in Chapter 2 of this dissertation. A combination magnetic tweezers and total internal reflection microscope is used to track the polarization of single fluorescent dyes attached to the connector. No evidence of polarization changes were found, indicating that the connector does not rotate at the expected rates. This further suggests that the connector does not directly perform mechanical work on the DNA during packaging.Viral packaging can be observed in optical tweezers by monitoring the length of the DNA as it is drawn into the capsid. Past studies have revealed many details of the packaging mechanism by following the dependence of the packaging velocity on factors like ATP concentration and applied load. In Chapter 3, I propose an experimental design intended to measure the effect of the packaging motor on the angle of the DNA in addition to its length and thus recover the full three-dimensional trajectory of the DNA as it passes into the capsid. In addition, this scheme can be used to apply torque and thus provides an additional tool with which to probe the packaging mechanism.In Chapter 4, we find that during packaging the downstream DNA is twisted in an underwinding direction, with a magnitude that depends on the extent to which the capsid is filled. The change in twisting can be attributed to cumulative looping of the DNA within the capsid, and the data predicts that the loops formed in the last kilobasepair of packaging are as small as 4 nm in radius. In addition, a non-lethal method of rupturing the viral capsids prior to packaging was discovered. Observations of DNA twisting by those packaging complexes revealed that, in the absence of internal pressure, the DNA is twisted by -1.2 °/bp. This number suggests that one of the packaging motor's five subunits makes contact with the DNA every ten basepairs, and that the cycle repeats with that subunit performing the same function every time. Such a strict functional segregation, in addition to the catalytic segregation revealed in previous high-resolution optical tweezers experiments, is an important part of the mechanism by which the motor packages DNA against high forces.",ucb,,https://escholarship.org/uc/item/0pw8703c,,,eng,REGULAR,0,0
22,1458,Viral Politics: Sex Worker Activism and HIV/AIDS Programs from Bangalore to Nairobi,"Vijayakumar, Srigowri","Ray, Raka;",2016,"This dissertation studies the international success story of India’s HIV/AIDS response and the activism of sex workers and sexual minorities that produced it. A number of recent ethnographies have turned their attention to the workings of state programs in middle-income countries (e.g. Baiocchi 2005; Sharma 2008; A. Gupta 2012; Auyero 2012), demonstrating both the micro-effects of state strategies for managing poverty on poor people and the ways in which state programs are produced outside the visible boundaries of “the state”—through NGOs and social movement organizations as well as transnational donors and research institutes.  Yet, even as state programs are constituted through struggles over resources and representations within and outside the official agencies of the state, states also derive legitimacy from projecting themselves as cohesive rather than disaggregated, and as autonomous from society rather than anchored within it (Abrams 1988; Mitchell 1991b; Mitchell 1999; A. Gupta 2012). The representation of state programs as cohesive, pre-constituted, exportable “models” serves as a new way of consolidating state legitimacy within a global, hierarchical order of development “success.” However, this dissertation argues that the traveling policies disseminated through transnational expert communities are a selective codification of hard-fought struggles among institutions within the state, between the state and organizations, among organizations, and among groups within organizations over the aims and strategies of social policies and programs.  These struggles shape what travels in traveling policies and what is left out.  Drawing on over 150 in-depth interviews and a year of participant observation with sex workers involved in implementing policy in community-based organizations, NGOs, and activist groups, I show how the material and social conditions of men, women, and transgender women in sex work, mediated through community-based organizations, constituted the successful approaches to HIV prevention that were later, sometimes selectively, translated around the world.",ucb,,https://escholarship.org/uc/item/0qs1n4fh,,,eng,REGULAR,0,0
23,1459,Optodynamical Measurement and Coupling of Atomic Motion and Spin,"Kohler, Jonathan","Stamper-Kurn, Dan M;",2018,"The quantum nature of light makes it a basic component for models of quantum measurement and information exchange between disparate quantum modes, pioneered in the field of cavity quantum electrodynamics. The interaction of atomic ensembles with the mode of an optical cavity provides a flexible platform for exploring the coherent interaction of light with diverse macroscopic dynamics, such as collective motion and spin. This dissertation presents experimental results and theoretical models for continuous measurement and control of the center of mass motion and collective spin precession of an atomic ensemble, mediated by coupling to a high-finesse optical cavity. First, the theory of dispersive coupling between the cavity mode and the collective motion and spin of an atomic ensemble is derived, and then a general time-domain formalism is developed for theoretical analysis of multi-mode optodynamical systems. Single-mode optodynamical effects are introduced through experimental demonstrations of measurement and control of the collective atomic spin, providing a close analogy to cavity optomechanics.Next, multiple collective atomic modes are considered within a single cavity, in order to assemble optically mediated interactions within multi-mode optodynamical systems. A demonstration of optodynamical interactions between the center of mass motion of two atomic ensembles is presented, coupled through an optical spring mediated by the cavity mode. Then simultaneous coupling of the center of mass motion and total spin precession of a single ensemble of atoms is described, yielding an experimental realization of a negative-mass instability, facilitated by the novel resource of the spin ensembles inverted state. A theoretical analysis of the negative-mass instability is presented, which indicates the possibility of generating two-mode squeezed states in the absence of excess incoherent noise. Finally, linear state retrodiction from the optodynamical signals is discussed, providing background and supplemental material for a forthcoming manuscript.",ucb,,https://escholarship.org/uc/item/0hn835xt,,,eng,REGULAR,0,0
24,1460,"Searching for Sustainable Utopia: Art, Political Culture, and Historical Practice in Germany, 1980-2000","Allen, Jennifer Leigh","Jay, Martin E;",2015,"At the end of the twentieth century, the gradual triumph of liberal democracy and capitalism over “really existing socialism” brought to many West Germans not relief but melancholy. Facing what they interpreted as the dissipation of radical social and political alternatives, academics and public intellectuals pronounced the death of ideology, of history, and of utopian ambitions. This dissertation asks how West Germans nevertheless found ways to challenge this resignation by giving voice to new, radical hopes for Germany’s future. For their broad popularity and sustained impact, this study traces the grassroots efforts of three groups. First, it follows the Berlin History Workshop, a collection of amateur and professional historians, as they attempted to liberate the process of researching and writing history from the rigid confines German universities. This group sought, instead, to bring the historian’s craft into Berlin’s local neighborhoods in order to enable ordinary Germans to narrate their own histories. Second, this dissertation analyzes the Green Party, which practiced localized plebiscitary policy making in an effort to endow German citizens with greater political agency. The Greens brought this political practice to numerous cultural projects in an effort to democratize German society by democratizing the cultural encounters of its citizens. Third, this project investigates a loosely-connected group of artists who echoed the investments of the historians and politicians by creating art installations with ordinary objects in ordinary spaces that prompted passersby to reevaluate their relationships to the topography of their daily lives.This dissertation argues that, through these groups, everyday Germans adopted a set of cultural practices in the 1980s and ‘90s that not only critiqued established institutions but also crafted new institutions in their place. Their critical practices followed three conventions. First, they championed radical grassroots democracy by giving citizens opportunities to create socially-significant cultural products like museums and monuments. Second, they decentralized the creative process, locating it in the spaces of everyday life in order to make it widely accessible. Finally, they borrowed from the environmental movement the concept of sustainability, which demanded that any alternative to existing society be both enduring and adaptable. These practices put culture to work in realizing a more democratic, more socially-integrated Germany. In doing so, they permitted their practitioners to reclaim utopian hope from the dustbin of historical ideas.These three case studies span Germany’s academic, political, and aesthetic terrain. As such, together they offer evidence that efforts to battle twentieth-century apathy signaled a broad shift in German cultural sensibilities, not an isolated phenomenon. The first three chapters of the dissertation treat each of these groups individually as they began to advocate for new, more democratic geographies of cultural engagement, or “alternative public spheres,” in the early 1980s. Their focus on Germany’s cultural environment made them particularly receptive to the idea of sustainability popularized after the convening of the World Commission on Environment and Development in the middle of the decade. The next three chapters trace their pursuit of sustainability in culture. A sustainable culture, they came to realize, had to regard its projects as part of an ongoing process rather than as static goals: theirs was a renewable, future-oriented cultural movement in the present, or a “sustainable utopia.” Faced with radical changes to the international political landscape and the rapid expansion of their constituencies to include sixteen million East Germans alongside more pedestrian concerns like funding difficulties and interpersonal conflicts, these groups weathered the last decade of the twentieth century with varying success. The study concludes by underscoring the irony that the most durable component of their cultural programs in the wake of German political reunification was their push for cultural decentralization.",ucb,,https://escholarship.org/uc/item/0j67m8xp,,,eng,REGULAR,0,0
25,1461,"Conservation, Economics, and Management of Hunting on Private Land: An International, National and California Analysis","Macaulay, Luke Thomas","Huntsinger, Lynn;Barrett, Reginald;",2015,"Privately owned land accounts for significant areas of land internationally, nationally, and in California. In the U.S. and elsewhere, private land tends to support high levels of biodiversity because land with more productive natural resources was settled and privatized first. These lands, which are integral to conservation goals, are often the most vulnerable to habitat degradation and loss through changes in land-use and fragmentation. In 1930, Aldo Leopold encouraged the development of an incentive scheme to better conserve private lands in the U.S. where hunters would pay landowners for access to conserved wildlife habitat and game populations that could be sustainably harvested. Although a wide body of literature has discussed this approach, much of the research is either theoretical or limited to particular regions and these studies have rarely tested for an explicit connection to whether conservation is ultimately improved as a result of paid hunting. The goal of this dissertation is to evaluate the economic, conservation and management aspects of hunting on private land internationally, nationally, and in California. The first chapter uses a case study approach to explore the environmental and economic issues surrounding hunting in the context of Spain and California. The study found that increased game management rights in Spain appears to yield improved economic return, but at an environmental cost. The second chapter evaluates the scale, distribution and conservation aspects of spending to access private land for fishing, hunting, and wildlife-watching in the United States. This study found that that approximately 440 million acres of private land, an estimated 22% of the contiguous land area of the U.S. and 33% of all private land in the U.S., are either leased or owned for wildlife-associated recreation. Much of these lands are private rangelands and forestlands.  Land utilized for hunting accounted for 81% of that total, while land utilized for fishing and wildlife-watching, although comparatively small, likely includes riparian zones and areas with high environmental or amenity values. Hunters own or lease properties of larger size classes than anglers or wildlife-watchers, providing a possible economic incentive for maintaining large unfragmented properties that provide a variety of conservation benefits. Results show that Americans annually spend an estimated $814 million in day-use fees, $1.48 billion for long-term leases, and $14.8 billion to own private land primarily for wildlife-associated recreation. Hunting, in particular big game hunting, comprises some of the largest contributions to payments for wildlife-associated recreational use on private land. This finding suggests that hunting may be an important market-based mechanism to maintain large unfragmented parcels of wildlife habitat.  Chapter 3 utilizes interviews with a random sample of landowners in California to evaluate conservation practices associated with hunting enterprises. This study found relatively low adoption of hunting enterprises among landowners, and that there were mixed conservation outcomes associated with hunting. Landowners who enrolled in the California Department of Fish & Wildlife’s Private Land Management program, which provides enhanced game management rights to landowners in exchange for habitat improvement practices, performed the most comprehensive habitat improvement practices, including riparian zone restoration and adjustment of grazing practices to enhance cover and forage resources for wildlife. Many other landowners, however, earned some income from hunting, but either did not implement additional conservation practices to enhance wildlife habitat or performed practices that could cause some ecological problems, such as planting of feed crops that can create openings for invasive noxious weeds to be established on a property. This study found significant opportunities in California to not only increase adoption of hunting enterprises, but to engage in educational efforts to encourage ecologically-friendly wildlife management practices as a way to enhance both revenue from hunting enterprises and conservation outcomes. The final chapter focuses on the development of methods to better understand the population characteristics of the Columbian black-tailed deer (Odocoileus hemionus columbianus) in order to improve harvest recommendations. Using camera-traps on a 2,500 acre private ranch in San Benito County, California, the study estimates the density and sex ratios of deer by using a Bayesian spatial mark-resight model. It also evaluates the effect of using bait in developing population estimates. The study found that deer densities on the property are estimated to be 9.9 (SE 0.91) individuals/km2, and that antlered bucks make up only 11% (SE 1%) of the population. Bait increased encounter rates of deer by a factor of 3.7, showing that the use of bait can help reduce the length of time that cameras must be operational and may create more precise population estimates due to increased detectability of deer.In conclusion, this dissertation found the game management rights for hunting were important for economic return from hunting on private land, but without regulation may result in negative environmental impacts. Across the United States, hunting contributes significantly to landowner income, especially to properties of larger size classes in rangeland and forestry habitats, which suggests that hunting provides an economic incentive to maintain large unfragmented properties. In the context of California, programs that give landowners greater game management rights in exchange for habitat improvement practices resulted in benefits for landowners and the environment. Finally, this dissertation has developed a statistical model that can be utilized to evaluate population parameters for one of the most economically important game species in California. In sum, recreational hunting can provide income to the private landowner and with the appropriate regulations, education and management, can incentivize the enhancement and maintenance of wildlife habitat on private land.",ucb,,https://escholarship.org/uc/item/0jm6t2jx,,,eng,REGULAR,0,0
26,1462,Quantum Trajectories of a Superconducting Qubit,"Weber, Steven Joseph","Siddiqi, Irfan;",2014,"In quantum mechanics, the process of measurement is intrinsically probabilistic.  As a result, continuously monitoring a quantum system will randomly perturb its natural unitary evolution.  An accurate measurement record documents this stochastic evolution and can be used to reconstruct the quantum trajectory of the system state in a single experimental iteration.   We use weak measurements to track the individual quantum trajectories of a superconducting qubit that evolves under the competing influences of continuous weak measurement and Rabi drive. We analyze large ensembles of such trajectories to examine their characteristics and determine their statistical properties.   For example, by considering only the subset of trajectories that evolve between any chosen initial and final states, we can deduce the most probable path through quantum state space.  Our investigation reveals the rich interplay between measurement dynamics, typically associated with wavefunction collapse, and unitary evolution.  Our results provide insight into the dynamics of open quantum systems and may enable new methods of quantum state tomography, quantum state steering through measurement, and active quantum control.",ucb,,https://escholarship.org/uc/item/0k0687ns,,,eng,REGULAR,0,0
27,1463,Project Planning Algorithms: Lowering Cost and Improving Delivery Time in Capital Projects,"Jabbari, Arman","Kaminsky, Philip;",2020,"With the goal of developing models and approaches leading to better operation of large-scale project delivery supply chains, we interviewed a variety of consultants and project and supply chain managers (with a particular emphasis on oil and gas major capital project delivery) and asked them a set of questions so that we could better understand current capital project delivery views of supply chain management, inventory, risk management tools, and related topics (Appendix A). Our interviewees expressed surprisingly diverse opinions, particularly regarding the future of mega-project delivery and the need for more closely coordinating supplier deliveries with onsite needs.The work in the dissertation is particularly motivated by mega-projects in the oil and gas industry, and our goal is to build models that lead to better operation of capital project delivery supply chains. The characteristics of this industry, and of these projects, place specific requirements on project scheduling models, and many of the existing models in the literature do not meet these requirements. Our focus in this dissertation is to formulate models and develop approaches that are particularly useful for mega-projects in the oil and gas industry, and that enable the concurrent determination of the project schedule and inventory delivery times in order to efficiently manage the project supply chain, and to effectively control project delivery time and cost.We consider the Stochastic Resource-Constrained Project Scheduling Problem with inventory, where the objective is to minimize a weighted combination of the expected project makespan and the expected inventory holding costs. Motivated by the requirements of major oil and gas industry projects, we introduce a class of proactive policies for the problem. We develop several effective heuristics for this problem, as well as deterministic and probabilistic lower bounds on the optimal solution. In computational testing, we demonstrate the effectiveness of these heuristics and develop insights into the value of explicitly considering inventory in this setting.A related problem that arises is the scheduling of oil field drilling operations, where the goal is to maximize the expected revenue generated by oil extraction. For this problem, we build a model and propose a heuristic approach. We confirm the effectiveness of our heuristic approach by analyzing its performance compared to the current practice in a real-world case study. Our results demonstrate the potential to increase the efficiency and productivity of drilling operations significantly and to boost profitability by decreasing the time until wells start the extraction.Through our interviews, and through analysis in subsequent models, it is clear that suppliers, and the timely delivery of supplies, plays a critical role in the successful implementation of large-scale projects. In the context of oil and gas projects, our focus is on the suppliers that provide customized materials. While the bulk of this dissertation focuses on projects from the project planner’s point of view, we were also motivated to consider these problems from the perspective of the supplier, and hence, to consider scheduling models with due dates. We present a stylized model, where we consider sequencing decisions on a single processor, here representing a supplier, in an online setting where no data about the future incoming opportunities is available. With the goal of minimizing total weighted (modified) earliness and tardiness cost, we introduce a new scheduling policy, which we refer to as the list-based delayed shortest processing time policy, and develop lower and upper bounds on the performance of this policy.Finally, we consider an alternative view of managing construction in projects, a location-based method known as the Work Density Method for takt planning. Given a work space and the number of zones in which to divide that space, the so-called WoLZo problem is to identify the shape and dimensions of each zone while minimizing the peak in the trades’ workloads per zone. We model this problem and develop an optimization algorithm to divide a work space into zones while leveling work densities across trades in a process.The tools presented in this dissertation are useful for managing different elements of mega-projects and significantly advance the state-of-the-art in those areas. We confirm the effectiveness of these tools by analyzing their performance compared to current practice in real-world case studies as well as their performance over the benchmark test problems that are available in the literature.",ucb,,https://escholarship.org/uc/item/0xt4s766,,,eng,REGULAR,0,0
28,1464,Risk Management and Combinatorial Optimization for Large-Scale Demand Response and Renewable Energy Integration,"Yang, Insoon","Tomlin, Claire J;",2015,"To decarbonize the electric power grid, there have been increased efforts to utilize clean renewable energy sources, as well as demand-side resources such as electric loads. This utilization is challenging because of uncertain renewable generation and inelastic demand. Furthermore, the interdependencies between system states of power networks or interconnected loads complicate several decision-making problems. Growing interactions between power and energy systems and human agents with advances in sensing, computing and communication technologies also increase the need for personalized operations.In this dissertation, we present three control and optimization tools to help to overcome these challenges and improve the sustainability of electric power systems. The first tool is a new dynamic contract approach for direct load control that can manage the financial risks of utilities and customers, where the risks are generated by uncertain renewable generation. The key feature of the proposed contract method is its risk-limiting capability, which is achieved by formulating the contract design problem as mean-variance constrained risk-sensitive control. To design a globally optimal contract, we develop a dynamic programming solution method based on a novel dynamical system approach to track and limit risks. The performance of the proposed contract framework is demonstrated using data from the Electricity Reliability Council of Texas. The second tool is developed for combinatorial decision-making under system interdependencies, which are inherent in interconnected loads and power networks. For such decision-making problems, which can be formulated as optimization of combinatorial dynamical systems, we develop a linear approximation method that is scalable and has a provable suboptimality bound. The performance of the approximation algorithm is illustrated in ON/OFF control of interconnected supermarket refrigeration systems. The last tool seeks to provide a personalized control mechanism for electric loads, which can play an important role in demand-side management. We integrate Gaussian progress regression into a model predictive control framework to learn the customer's preference online and automatically customize the controller of electric loads that directly affect the customer's comfort. Finally, we discuss several future research directions in the operation of sustainable cyber-physical systems, including a unified risk management framework for electricity markets, a selective optimal control mechanism for resilient power grids, and contract-based modular management of cyber-physical infrastructure networks.",ucb,,https://escholarship.org/uc/item/0zh6b007,,,eng,REGULAR,0,0
29,1465,"Ecological Restoration for Community Benefit: People and Landscapes in Northern California, 1840-2010","Diekmann, Lucy Ontario","Huntsinger, Lynn;",2011,"Restoration has important ecological work to do, particularly maintaining biological diversity and repairing impaired ecological functions. In addition, many people anticipate and hope that restoration will also produce changes in and provide benefits to human communities. Although these expectations are widespread, relatively little is known about how well restoration projects achieve their goals generally, and even less about the social and cultural consequences of restoration work.This dissertation draws on the experiences of two communities in northwestern California--the American Indians and non-Indians who are part of the United Indian Health Services (UIHS) and the resource managers, scientists, and landowners who work together to implement restoration projects throughout Humboldt County--to explore the impact of ecological restoration on human communities that undertake, use, or are home to restoration projects. I used qualitative interviews along with a review of historical and contemporary documents to develop an understanding of restoration goals and outcomes that is grounded in the experiences of UIHS community members and members of the broader Humboldt County restoration community.UIHS community members share a vision of restoration that is rooted in cultural understandings of the relationship between people and the environment and in historical changes to the local landscape and American Indian communities that have affected their ability to enact this relationship and to apply key cultural values. In the contemporary cultural landscapes of northwestern California, UIHS community members' access to culturally significant places and natural resources is restricted. Restoration offers one way to restore a role for American Indians in the landscape through active management, traditional activities, and applications of cultural knowledge. I find that the process of restoring and using the Ku' wah-dah-wilth Restoration Area has had at least six outcomes that contribute to community wellbeing. These are: encouraging healthy behaviors; offering opportunities for cultural and environmental education; serving as a source of inspiration; facilitating community interaction; providing a culturally meaningful place that produces a range of positive emotional responses; and acting as positive symbol of living American Indian cultures. However, the Restoration Area's potential for meaningful change is constrained at present by the limited number of people who access the site or receive information about it and the relatively small number of opportunities to actively engage with the site.Members of the Humboldt County restoration community are also motivated by the hope that restoration will benefit communities culturally and economically. Although restoration contributes significantly to the county's economy and has led to relationship building and improved knowledge about local ecosystems, general uncertainty about restoration's community impacts suggests that restoration goals are not necessarily reflected in restoration outcomes. Taken together the experiences of these two communities indicate that restoration has a range of social and cultural outcomes. They also suggest that more effectively realizing cultural and social goals will take active planning, engagement with the broader political and social forces that have contributed to current conditions, ongoing involvement with restored sites to create opportunities for education and use, monitoring and evaluation of social outcomes, and attention to who is and who is not benefitting from restoration.",ucb,,https://escholarship.org/uc/item/1365d8cr,,,eng,REGULAR,0,0
30,1466,Development and Application of Oxidative Coupling Bioconjugation Reactions with ortho-Aminophenols,"Obermeyer, Allie","Francis, Matthew B;",2013,"The synthetic modification of proteins plays an important role in the fields of chemical biology and biomaterials science. As applications of protein-based materials continue to become more complex, improved methods for the covalent modification of proteins are needed. Although many methods for the modification of native and artificial amino acids exist, they often require long reaction times or lengthy syntheses of reactive substrates. This work describes the development and application of a suite of bioconjugation reactions that utilize ortho-aminophenols. The oxidative coupling of aniline residues with o-aminophenol substrates was optimized. Potassium ferricyanide was identified as an alternative, mild oxidant for this coupling. These new conditions enabled the use of the oxidative coupling reaction in the presence of free cysteines and glycoslated substrates. Aminophenols were also discovered to react with native residues on protein substrates in addition to artificial aniline moieties. Cysteine and the N-terminus were identified as the reactive residues. The oxidative coupling of o-aminophenols with the N-terminus was optimized to achieve high levels of modification on peptide and protein substrates. The oxidative coupling of anilines and o-aminophenols was applied to the synthesis of a targeted, virus-like particle and to the detection of protein tyrosine-nitration. Overall, these updated and novel oxidative coupling methods expand the utility ortho-aminophenols for the modification of proteins.",ucb,,https://escholarship.org/uc/item/15p1m5m0,,,eng,REGULAR,0,0
31,1467,Effects of Market Approaches to Green Technologies for the Poor: The Case of Improved Cookstoves,"Booker, Kayje Merrea","Huntsinger, Lynn;",2011,"""Sustainable"" or ""green"" technologies for the global poor have been proposed as solutions to the difficult problem of how to improve the lives of the world's poorest without contributing to climate change or other environmental catastrophes. While such technologies were once the domain of non-profit and government funded initiatives, theyare now increasingly developed and deployed through market mechanisms. Using improved biomass cookstoves as a representative technology, this dissertation seeks to assess the social and technological effects of this shift to market-based approaches for development and dissemination of sustainable technologies for the poor.Chapter 2 uses a Science and Technology Studies theoretical framework to follow the coproduction of the material form of improved biomass cookstoves and the cookstove movement from the 1960s to the present. The chapter shows that during the 1980s, particular conceptions and articulations of the problem that cookstoves were meant to solve led to a definition of technological ""improvement"" that included fuel efficiency, consistency of performance, and ability to scale quickly. This particular type of cookstove was much more compatible with mass-production than traditional artisanal production, creating social organizations that could mass-produce cookstoves, which then encouraged commercial approaches in order to recover costs. The move to a market-based approach was in part driven by and in part the cause of a particular kind of technology, demonstrating the mutual coproduction of the social and technological.Chapter 3 takes one market-based tool, intellectual property, and analyses the effect of deploying it in the realm of green technologies for the poor. Using the contrasting cases of UV Waterworks and the Berkeley-Darfur Stove the chapter identifies some of the salient social and technical characteristics that determine whether such effect is positive. The complex social arrangements involved in developing technologies for the poor mean that tools such as intellectual property can be useful but must be compatible with the organizations involved at the level at which the tool is targeted, each of which may have different orientations and incentives. The type of funding at each level, donor versus investor, appears to be a particularly important variable in predicting positive or negative outcomes.Chapter 4 examines one specific environmental policy market mechanism, the carbon market, and its role in stimulating technological change, invention, innovation, and dissemination (Schumpeter, 1942) in biomass cookstoves. It shows that carbon credits are thus far improving diffusion of current cookstoves but failing to stimulate innovation in cookstoves with stronger health and environmental impacts. Additionally, the chapter shows that the carbon market is influencing the selection of cookstoves for dissemination. The characteristics selected for are most compatible with centralized, mass production, which is likely to strengthen the shift towards these approaches.",ucb,,https://escholarship.org/uc/item/16v148bg,,,eng,REGULAR,0,0
32,1468,Seiberg-Witten and Gromov invariants for self-dual harmonic 2-forms,"Gerig, Chris","Hutchings, Michael;",2018,"For a closed oriented smooth 4-manifold X with $b^2_+(X)>0$, the Seiberg-Witten invariants are well-defined. Taubes' ""SW=Gr"" theorem asserts that if X carries a symplectic form then these invariants are equal to well-defined counts of pseudoholomorphic curves, Taubes' Gromov invariants. In the absence of a symplectic form there are still nontrivial closed self-dual 2-forms which vanish along a disjoint union of circles and are symplectic elsewhere. This thesis describes well-defined counts of pseudoholomorphic curves in the complement of the zero set of such near-symplectic 2-forms, and it is shown that they recover the Seiberg-Witten invariants (modulo 2). This is an extension of Taubes' ""SW=Gr"" theorem to non-symplectic 4-manifolds.The main results are the following. Given a suitable near-symplectic form w and tubular neighborhood N of its zero set, there are well-defined counts of pseudoholomorphic curves in a completion of the symplectic cobordism (X-N, w) which are asymptotic to certain Reeb orbits on the ends. They can be packaged together to form ""near-symplectic"" Gromov invariants as a map on the set of spin-c structures of X. They are furthermore equal to the Seiberg-Witten invariants with mod 2 coefficients, where w determines the ""chamber"" for defining the latter invariants when $b^2_+(X)=1$.In the final chapter, as a non sequitur, a new proof of the Fredholm index formula for punctured pseudoholomorphic curves is sketched. This generalizes Taubes' proof of the Riemann-Roch theorem for compact Riemann surfaces.",ucb,,https://escholarship.org/uc/item/1730608x,,,eng,REGULAR,0,0
33,1469,Pathway and organelle engineering for production of useful chemicals in yeast,"Grewal, Parbir","Dueber, John E;Clark, Douglas S;",2020,"Researchers in the field of metabolic engineering aim to develop processes to produceuseful chemicals, sustainably and responsibly, using biotechnology. These processes areoften designed to replace products derived from fossil fuels, which are unsustainable andcontribute to climate change, or plant-based products, which compete with foodproduction for scarce land and are subject to supply uncertainty due to weather, cropdisease, and climate change. Here, we present two research projects in metabolicengineering. First, we demonstrate microbial production of the red food dye betanin byengineering the betalain biosynthesis pathway into yeast. Betanin is currentlymanufactured through extraction from red beets specifically grown for dye production.We achieved betanin production levels of 17 mg/L, which is equivalent to the amount ofbetanin found in 10 g/L of beet extract. With further production improvements, thisbioprocess may become cost-competitive with agricultural production and is likely tolead to a purer product. We also demonstrate the synthesis of a suite of non-naturalbetalain dyes achieved through feeding of diverse amines to a yeast production host,including several which have never been reported. In the second research project, wediscover that an enzyme that limits production levels of a drug family is toxic to the yeastproduction host. This enzyme, norcoclaurine synthase, is critical to the production ofbenzylisoquinoline alkaloids, an important family of medicines that are extracted fromplants like the opium poppy. We devised a novel subcellular compartmentalizationstrategy, sequestering norcoclaurine synthase in the peroxisome to alleviate cytotoxicitywhile maintaining access to the enzyme’s substrates. By targeting norcoclaurine synthasefor organellar compartmentalization, we achieved improved cell growth, final titer, andculture productivity. These projects highlight the potential of engineering complex plantpathways into microbial hosts for economical and sustainable chemical production.",ucb,,https://escholarship.org/uc/item/17p341hd,,,eng,REGULAR,0,0
